,basy_yljgid,basy_caption,basy_dept_adrresscode,basy_yydj
17270,JG_510000007340,威远县镇西镇卫生院,511024,未评级未评等
17305,JG_510000011782,安岳县横庙乡卫生院,512021,未评级未评等
17306,JG_510000176574,广元湘康医院,510802,二级乙等
17310,JG_510000003530,天全县人民医院,511825,二级甲等
17413,JG_510000007588,乐山市五通桥区西坝镇中心卫生院,511112,未评级未评等
17421,JG_510000010366,开江县任市中心卫生院（开江县第二人民医院）,511723,未评级未评等
17444,JG_510000010016,邻水县石滓镇卫生院,511623,未评级未评等
17446,JG_510000011356,通江县春在镇卫生院,511921,未评级未评等
17454,JG_510000X91925,安岳县民心老年病医院有限公司,512021,二级未评等
17455,JG_510000002344,苍溪县皮肤病性病防治院,510824,未评级未评等
17456,JG_510000008836,阆中市江南社区卫生服务中心,511381,未评级未评等
17457,JG_510000011512,南江县高桥镇卫生院平岗分院,511922,未评级未评等
17459,JG_510000003744,阿坝藏族羌族自治州人民医院,513201,三级甲等
17476,JG_510000919803,内江东兴甜都医院,511011,一级未评等
17480,JG_510000008372,营山县回龙中心卫生院,511322,未评级未评等
17487,JG_510000013960,昭觉县金曲乡卫生院,513431,未评级未评等
17488,JG_510000012310,小金县新桥乡卫生院,513227,未评级未评等
17491,JG_510000011766,安岳县镇子镇中心卫生院,512021,未评级未评等
17497,JG_510000006274,北川羌族自治县坝底乡中心卫生院,510726,未评级未评等
17506,JG_510000189622,彭州北君平医院,510182,一级未评等
17519,JG_510000002774,南充市高坪区人民医院,511303,三级乙等
17688,JG_510000003558,巴中市中医院（巴中市巴州区人民医院）,511902,三级甲等
17757,JG_510000175296,乐山海棠张公桥社区卫生服务中心,511102,未评级未评等
17760,JG_510000002404,射洪市妇幼保健院（射洪市妇幼保健卫生服务中心）,510981,三级乙等
17765,JG_510000X15546,泸州普惠外科医院,510504,二级未评等
17766,JG_510000005336,合江县符阳街道社区卫生服务中心（合江县符阳街道卫生院）,510522,未评级未评等
17904,JG_510000005224,江阳区蓝田街道社区卫生服务中心,510502,未评级未评等
17943,JG_510000014158,冕宁县棉沙镇卫生院,513433,未评级未评等
17944,JG_510000001724,泸州市江阳区妇幼保健院（泸州市江阳区妇女儿童医院、泸州市江阳区妇幼保健计划生育服务中心）,510502,二级未评等
17946,JG_510000002352,苍溪县第二人民医院,510824,二级乙等
17951,JG_510000001454,彭州罗万医院,510182,一级未评等
17957,JG_510000201768,自贡家馨医院（有限合伙）,510303,一级未评等
17964,JG_510000007356,威远县山王镇卫生院,511024,未评级未评等
17977,JG_510000006286,北川羌族自治县桂溪镇卫生院,510726,未评级未评等
17981,JG_510000915965,泸州中平医院,510502,一级未评等
17985,JG_510000173486,广元市利州区中医医院,510802,二级甲等
18021,JG_510000003656,简阳仁和医院,510185,未评级未评等
18026,JG_510000926555,崇州普爱医院,510184,未评级未评等
18033,JG_510000006262,梓潼县演武镇卫生院,510725,未评级未评等
18034,JG_510000147583,通江东方医院,511921,一级甲等
18046,JG_510000002412,射洪新协康医院,510981,一级甲等
18047,JG_510000007686,井研县研经镇中心卫生院,511124,未评级未评等
18049,JG_510000927016,成都新都颐宁医院,510114,一级未评等
18050,JG_510000013572,会东县乌东德镇中心卫生院,513426,未评级未评等
18052,JG_510000010104,达州市达川区堡子镇中心卫生院,511703,未评级未评等
18059,JG_510000181468,荣县广济医院,510321,一级未评等
18060,JG_510000908601,西昌礼州张勇医院,513401,未评级未评等
18070,JG_510000000808,成都大学附属医院,510106,三级甲等
18143,JG_510000014130,冕宁县河边镇河里卫生院,513433,未评级未评等
18145,JG_510000010740,万源市沙滩镇卫生院,511781,未评级未评等
18156,JG_510000167902,资阳北辰妇产医院有限公司,512002,二级未评等
18157,JG_510000004624,都江堰市胥家镇卫生院驾虹分院,510181,未评级未评等
18160,JG_510000011690,平昌县驷马镇中心卫生院高升分院,511923,未评级未评等
18170,JG_510000009238,青神县瑞峰镇中心卫生院,511425,未评级未评等
18175,JG_510000004840,崇州市羊马街道社区卫生服务中心,510184,未评级未评等
18184,JG_510000011354,通江县麻石镇三合卫生院,511921,未评级未评等
18185,JG_510000002502,资中县人民医院,511025,三级乙等
18277,JG_510000013582,会东县铅锌镇中心卫生院,513426,未评级未评等
18287,JG_510000203256,南部仁友医院,511321,一级甲等
18288,JG_510000008394,营山县明德乡卫生院,511322,未评级未评等
18289,JG_510000X72716,成都中医大银海眼科医院,510106,三级未评等
18294,JG_510000009058,仁寿县高家镇卫生院,511499,未评级未评等
18308,JG_510000008274,南部县万年镇卫生院,511321,未评级未评等
18309,JG_510000010098,达州市达川区石梯镇中心卫生院,511703,未评级未评等
18338,JG_510000011914,乐至县佛星镇卫生院,512022,未评级未评等
18341,JG_510000014020,凉山州喜德县尼波镇卫生院,513432,未评级未评等
18342,JG_510000009030,眉山市东坡区三苏镇卫生院,511402,未评级未评等
18369,JG_510000006106,盐亭县文通镇中心卫生院,510723,未评级未评等
18375,JG_510000010638,渠县三板镇卫生院,511725,未评级未评等
18379,JG_510000010260,宣汉县土黄镇中心卫生院,511722,未评级未评等
18398,JG_510000006396,江油市大康镇卫生院,510781,未评级未评等
18400,JG_510000907167,洪雅乾州骨科医院,511423,二级未评等
18408,JG_510000008000,南充市顺庆区北城社区卫生服务中心,511302,未评级未评等
18414,JG_510000001758,泸天化医院,510503,一级未评等
18415,JG_510000908756,大竹县康仁医院,511724,一级未评等
18636,JG_510000009900,武胜县乐善镇中心卫生院,511622,未评级未评等
18661,JG_510000002528,乐山市精神病医院,511102,二级甲等
18662,JG_510000003704,松潘县人民医院,513224,二级甲等
18669,JG_510000008606,仪陇县观紫中心卫生院,511324,未评级未评等
18676,JG_510000189026,隆昌曾氏中科医院,511083,一级未评等
18678,JG_510000001506,崇州西湖骨伤专科医院,510184,二级未评等
18694,JG_510000006994,苍溪县运山镇卫生院,510824,未评级未评等
18695,JG_510000047002,越西康虹医院,513434,二级乙等
18714,JG_510000005532,德阳市旌阳区东山社区卫生服务中心,510603,未评级未评等
18718,JG_510000007368,威远县高石镇卫生院,511024,未评级未评等
18729,JG_510922105AAA,射洪太乙中医院,510981,一级乙等
18730,JG_510000010612,渠县中滩镇卫生院,511725,未评级未评等
18759,JG_510000X28997,广安新迪眼科医院（枣山园区）,511602,二级未评等
18763,JG_510000001402,都江堰市妇幼保健院,510181,三级乙等
18802,JG_510000176728,安岳普爱医养服务有限公司,512021,一级未评等
18805,JG_510000187914,四川爱琪康医疗投资管理有限公司新都东湖康复医院,510114,一级未评等
18806,JG_510000174202,喜德光明医院,513432,一级未评等
18820,JG_510000001246,金堂纺织妇产医院,510121,二级乙等
18829,JG_510000930569,简阳爱晚中西医结合医院,510185,未评级未评等
18831,JG_510000009186,眉山市彭山区谢家街道社区卫生服务中心,511403,未评级未评等
18848,JG_510000900188,宜宾竞康医院,511502,一级甲等
18856,JG_510000002854,阆中市妇幼保健计划生育服务中心,511381,二级甲等
18860,JG_510000007454,隆昌市黄家镇中心卫生院,511083,未评级未评等
18878,JG_510000008612,仪陇县永乐中心卫生院,511324,未评级未评等
18892,JG_510000001356,大邑县妇幼保健计划生育服务中心,510129,三级乙等
18912,JG_510000003580,南江县人民医院,511922,三级乙等
19001,JG_510000012034,简阳市涌泉镇卫生院,510185,未评级未评等
19011,JG_510000007080,遂宁市安居区磨溪镇卫生院,510904,未评级未评等
19012,JG_510000900233,宜宾诚康医院,511504,一级甲等
19021,JG_510000003698,茂县中医院,513223,二级甲等
19025,JG_510000903992,新津精准肿瘤医院,510118,二级未评等
19027,JG_510000011192,巴中市恩阳区关公镇天官卫生院,511903,未评级未评等
19028,JG_510000920855,广元爱尔眼科医院,510802,二级未评等
19029,JG_510000008152,南充市嘉陵区曲水镇卫生院,511304,未评级未评等
19030,JG_510000005422,叙永县后山镇卫生院,510524,未评级未评等
19059,JG_510000002624,犍为县中医医院,511123,三级乙等
19092,JG_510000009726,广安市广安区恒升中心卫生院,511602,未评级未评等
19098,JG_510000007128,蓬溪县鸣凤镇吉星卫生院,510921,未评级未评等
19116,JG_510000005136,米易县白坡彝族乡卫生院,510421,未评级未评等
19117,JG_510000009706,屏山县屏山镇中心卫生院,511529,未评级未评等
19121,JG_510000003758,阿坝县人民医院,513231,二级甲等
19143,JG_510000009476,长宁县梅硐镇中心卫生院,511524,未评级未评等
19149,JG_510000003634,乐至县人民医院,512022,三级乙等
19226,JG_510000010312,宣汉县塔河镇卫生院,511722,未评级未评等
19247,JG_510000917235,广汉中信众康肾病医院,510681,二级未评等
19252,JG_510000011486,南江县天池镇卫生院双桂分院,511922,未评级未评等
19253,JG_510000010556,大竹县团坝镇卫生院,511724,未评级未评等
19279,JG_510000176568,广元市利州区雪峰街道社区卫生服务中心,510802,未评级未评等
19287,JG_510000005506,德阳市旌阳区黄许镇卫生院,510603,未评级未评等
19301,JG_510000929446,成都龙泉驿锦欣老年病医院,510112,二级未评等
19309,JG_510000907261,仁寿人康医院,511421,未评级未评等
19310,JG_510000002358,遂宁市中心医院,510903,三级甲等
19576,JG_510000004646,都江堰市青城山镇中心卫生院,510181,未评级未评等
19634,JG_510000903552,眉山市东坡区妇幼保健计划生育服务中心,511402,二级甲等
19638,JG_510000007704,井研县东林镇卫生院,511124,未评级未评等
19646,JG_510000900317,宜宾二二四医院,511504,一级甲等
19648,JG_510000004372,金堂县赵镇社区卫生服务中心（金堂县赵镇街道公共卫生所）,510121,未评级未评等
19665,JG_510000011602,平昌县佛楼镇卫生院,511923,未评级未评等
19672,JG_510000001752,泸州市纳溪区人民医院,510503,三级乙等
19697,JG_510000000682,成都市青羊区中医医院（青羊区第六人民医院）,510105,三级乙等
19703,JG_510000907729,珙县珙桐医院,511526,一级甲等
19710,JG_510000187168,成都双流柏林医院,510116,一级未评等
19712,JG_510000013400,德昌县德州街道第二社区卫生服务中心,513424,未评级未评等
19713,JG_510000008452,营山县绥安街道白塔社区卫生服务中心,511322,未评级未评等
19716,JG_510000012394,壤塘县上寨中心卫生院,513230,未评级未评等
19717,JG_510000003838,新龙县人民医院,513329,二级甲等
19720,JG_510000919467,开江久扬中医医院,511723,一级未评等
19726,JG_510000004926,大安区庙坝镇卫生院,510304,未评级未评等
19727,JG_510000011142,巴中市精神卫生中心（巴中市巴州区第二人民医院）,511902,二级甲等
19745,JG_510000002678,峨眉山市妇幼保健院,511181,二级甲等
19746,JG_510000003416,大竹县人民医院,511724,三级甲等
19904,JG_510000011390,通江县空山镇卫生院,511921,未评级未评等
19905,JG_510000003766,若尔盖县藏医院,513232,二级甲等
19907,JG_510000180670,米易县攀莲镇城北社区卫生服务中心,510421,未评级未评等
19910,JG_510000009448,江安县怡乐镇卫生院,511523,未评级未评等
19911,JG_5100001928783,安居弘生医院,510904,未评级未评等
19918,JG_510000013302,木里县固增乡卫生院,513422,未评级未评等
19919,JG_510000014430,雷波县西宁镇卫生院,513437,未评级未评等
19921,JG_510000903843,合江白沙关怀医院,510522,一级未评等
19968,JG_510000004964,自贡市沿滩区富全镇卫生院,510311,未评级未评等
19982,JG_510000005398,叙永县叙永镇中心卫生院,510524,未评级未评等
19988,JG_510000008784,西充县莲池镇卫生院,511325,未评级未评等
19989,JG_510000001580,自贡市精神病人康复医院,510303,未评级未评等
20108,JG_510000908289,剑阁仁爱医院(普通合伙）,510823,未评级未评等
20109,JG_510000009078,仁寿县始建镇卫生院,511421,未评级未评等
20123,JG_510000010500,大竹县童家镇卫生院,511724,未评级未评等
20137,JG_510000159842,德阳玛丽妇科医院,510603,一级未评等
20138,JG_510000012592,丹巴县甲居镇卫生院,513323,未评级未评等
20140,JG_510000003512,荥经荥兴医院,511822,一级甲等
20142,JG_510000001984,广汉市中医医院,510681,二级甲等
20190,JG_510000900059,江安爱民医院,511523,一级未评等
20213,JG_510000007922,峨眉山市胜利街道社区卫生服务中心,511181,未评级未评等
20226,JG_510000200348,内江长生怡德医院,511002,一级未评等
20230,JG_510000011824,安岳县朝阳镇大埝卫生院,512021,未评级未评等
20231,JG_510000204080,宜宾三松医院,511502,二级乙等
20233,JG_510000013552,会东县堵格镇中心卫生院,513426,未评级未评等
20237,JG_510000183726,马边嘉邻医院,511133,一级未评等
20248,JG_510000002836,蓬安徐家盛泰医院,511323,一级未评等
20257,JG_510000002396,蓬溪友爱天仁医院,510921,二级乙等
20266,JG_510000176172,合江健欣兴康医院,510522,二级甲等
